FIPS,State,County,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2023,RNETMIG2024,RNETMIG2025
20047,Kansas,Edwards County,5.843681519,4.038179148,2.611453087,-2.19138057,1.835535977,-24.99533669,3.65230095,5.873715125,-22.3838836
20049,Kansas,Elk County,0,0,0,19.42926533,-7.698541329,10.18744906,19.42926533,-7.698541329,10.18744906
20051,Kansas,Ellis County,3.251807521,3.001552527,1.239221356,-2.90587055,-3.588062791,-3.304590282,0.34593697,-0.586510264,-2.065368927
20053,Kansas,Ellsworth County,0.156519017,0.157629256,0,0.782595085,-10.56116015,-4.458953738,0.939114102,-10.4035309,-4.458953738
20055,Kansas,Finney County,11.99809302,7.798353094,1.726450551,-14.48776353,-17.12994171,-16.83953306,-2.489670516,-9.331588617,-15.11308251
20057,Kansas,Ford County,8.141192376,11.54245138,2.108963093,-10.52182986,-17.8542729,-20.82601054,-2.380637482,-6.311821516,-18.71704745
20059,Kansas,Franklin County,0.919804542,2.059260954,1.865103532,7.818338603,0.343210159,1.065773447,8.738143145,2.402471113,2.930876979
20061,Kansas,Geary County,7.940657012,7.327458164,4.456638302,-35.71882727,-19.15324007,1.281283512,-27.77817026,-11.8257819,5.737921814
20063,Kansas,Gove County,0,0,0,-0.365230095,-26.63706992,-15.8490566,-0.365230095,-26.63706992,-15.8490566
20065,Kansas,Graham County,0.419815281,0,0,-3.35852225,0.42363906,17.36552308,-2.938706969,0.42363906,17.36552308
20067,Kansas,Grant County,5.993031359,11.56232375,5.393130854,-24.80836237,-23.68866328,-14.7601476,-18.81533101,-12.12633954,-9.367016747
20069,Kansas,Gray County,2.966841187,-0.174748799,-0.52900723,0.872600349,-16.07688947,-10.93281608,3.839441536,-16.25163827,-11.46182331
20071,Kansas,Greeley County,0,0,0,-34.7107438,-6.722689076,-16.01348504,-34.7107438,-6.722689076,-16.01348504
20073,Kansas,Greenwood County,0.508733254,0.340686483,0.34270048,4.917754791,-2.384805383,2.056202879,5.426488045,-2.0441189,2.398903359
20075,Kansas,Hamilton County,17.84627865,27.29827379,12.3777201,-21.09105658,-21.27659574,-24.35615891,-3.244777936,6.021678041,-11.97843881
20077,Kansas,Harper County,0.371367561,2.962962963,0.185580403,5.756197196,5.925925926,-0.927902014,6.127564757,8.888888889,-0.742321611
20079,Kansas,Harvey County,0.564275426,0.68401487,-0.357142857,-0.653371546,0.505576208,0.416666667,-0.08909612,1.189591078,0.05952381
20081,Kansas,Haskell County,5.843071786,5.571030641,1.117786782,3.338898164,-28.96935933,5.588933911,9.18196995,-23.39832869,6.706720693
20083,Kansas,Hodgeman County,0,0,0,-7.073386384,1.195814649,-16.44336175,-7.073386384,1.195814649,-16.44336175
20085,Kansas,Jackson County,3.151142289,1.7171227,0.595636959,2.250815921,2.911642839,0.819000819,5.40195821,4.628765538,1.414637778
20087,Kansas,Jefferson County,0.272873632,0.273194186,0,0.327448359,3.005136051,2.130972871,0.600321991,3.278330237,2.130972871
20089,Kansas,Jewell County,1.037523777,1.044568245,1.05374078,-3.458412589,-2.08913649,-7.727432385,-2.420888812,-1.044568245,-6.673691605
20091,Kansas,Johnson County,6.139985895,7.079093666,3.748408583,-0.796816589,-1.700511029,2.297004586,5.343169306,5.378582637,6.045413169
20093,Kansas,Kearny County,2.34375,14.05152225,5.156632719,-18.48958333,-4.683840749,-5.156632719,-16.14583333,9.367681499,0
20095,Kansas,Kingman County,0,0.141522785,0.14230824,9.651699538,2.830455703,15.22698164,9.651699538,2.971978489,15.36928988
20097,Kansas,Kiowa County,7.910074938,8.722741433,4.95049505,-13.73855121,-0.830737279,2.887788779,-5.82847627,7.892004154,7.838283828
20099,Kansas,Labette County,0.555906507,0.961781827,0.457096422,5.356917246,-4.808909137,1.574443231,5.912823752,-3.84712731,2.031539653
20101,Kansas,Lane County,0,0,0,-1.945525292,-19.09779388,9.970089731,-1.945525292,-19.09779388,9.970089731
20103,Kansas,Leavenworth County,2.103542365,2.441813374,1.503545763,4.940319498,4.704957477,-0.74585341,7.043861863,7.146770851,0.757692353
20105,Kansas,Lincoln County,0.343524562,0.688349682,0,7.901064926,2.065049045,-4.514672686,8.244589488,2.753398727,-4.514672686
20107,Kansas,Linn County,0,0.10119409,0.10093873,15.85365854,-0.809552722,11.40607651,15.85365854,-0.708358632,11.50701524
20109,Kansas,Logan County,4.839009864,0.746965453,-0.373971578,-10.05025126,10.45751634,-7.853403141,-5.211241392,11.20448179,-8.22737472
20111,Kansas,Lyon County,6.322805706,6.351075036,3.064209109,-0.840964306,-3.098085383,-6.902208397,5.4818414,3.252989652,-3.837999288
20113,Kansas,McPherson County,1.626124183,1.958603748,1.263318872,3.053131119,0.464753432,2.194185409,4.679255302,2.42335718,3.45750428
20115,Kansas,Marion County,0.593849417,0.341078661,0.257367134,0.169671262,-6.73630356,-2.144726118,0.763520679,-6.395224899,-1.887358984
20117,Kansas,Marshall County,0.602016756,0.201612903,0.202408663,-2.408067025,2.116935484,-2.125290962,-1.806050268,2.318548387,-1.922882299
20119,Kansas,Meade County,3.326509724,3.073770492,2.066115703,0.76765609,-11.78278689,-15.23760331,4.094165814,-8.709016393,-13.1714876
20121,Kansas,Miami County,0.313618156,-0.084279132,-0.24985772,15.33877889,9.664007192,10.68835802,15.65239704,9.579728059,10.4385003
20123,Kansas,Mitchell County,1.04139547,0.522011484,0.176522507,2.603488675,2.088045937,-22.59488085,3.644884145,2.610057421,-22.41835834
20125,Kansas,Montgomery County,1.882200227,2.977407692,1.188452206,-2.790848613,-7.656191208,-3.202218444,-0.908648386,-4.678783516,-2.013766238
20127,Kansas,Morris County,1.310861423,1.506875118,1.501642421,-9.925093633,0.18835939,8.822149226,-8.61423221,1.695234507,10.32379165
20129,Kansas,Morton County,5.00770416,0.392464678,-1.207729469,-5.392912173,-42.77864992,-13.68760064,-0.385208012,-42.38618524,-14.89533011
20131,Kansas,Nemaha County,1.085883514,1.585257109,1.290963257,-6.31786772,-3.467749926,-5.163853029,-5.231984205,-1.882492817,-3.872889772
20133,Kansas,Neosho County,1.930377711,2.249501896,1.407189459,-8.107586384,6.877048654,-1.535115773,-6.177208674,9.12655055,-0.127926314
20135,Kansas,Ness County,1.511430191,8.748573602,8.387342737,-9.446438693,-4.944845949,-8.768585589,-7.935008502,3.803727653,-0.381242852
20137,Kansas,Norton County,-0.188164456,1.695873375,1.32162749,1.128986734,3.203316375,0.944019636,0.940822279,4.899189749,2.265647126
20139,Kansas,Osage County,0,0.126742712,0,11.86887119,-0.82382763,-0.063615255,11.86887119,-0.697084918,-0.063615255
20141,Kansas,Osborne County,1.448225923,0.591628457,0.603682463,-10.13758146,-19.52373909,-12.67733172,-8.689355539,-18.93211063,-12.07364926
20143,Kansas,Ottawa County,0,0,0,3.437312022,4.993542833,-6.405817175,3.437312022,4.993542833,-6.405817175
20145,Kansas,Pawnee County,0.65199674,-0.164541341,-0.498256104,-6.682966585,-4.442616207,-5.48081714,-6.030969845,-4.607157548,-5.979073244
20147,Kansas,Phillips County,0.417798204,0.84015963,0.421985442,-0.417798203,-0.210039908,-0.210992721,0,0.630119723,0.210992721
20149,Kansas,Pottawatomie County,1.779393113,3.036494161,1.813337281,-3.331629659,3.861220971,3.774702095,-1.552236546,6.897715132,5.588039375
20151,Kansas,Pratt County,0.330141961,0.219756071,-0.109751413,2.310993727,1.538292495,1.865774022,2.641135688,1.758048566,1.756022609
20153,Kansas,Rawlins County,1.202163895,1.22624157,0.823723229,-16.83029453,-11.44492132,8.649093904,-15.62813064,-10.21867975,9.472817133
20155,Kansas,Reno County,1.237130184,0.945087176,0.406805035,0.618565092,1.48280919,4.426038777,1.855695275,2.427896366,4.832843811
20157,Kansas,Republic County,0.864397623,3.03030303,3.022126282,0.864397623,6.70995671,7.339449541,1.728795246,9.74025974,10.36157582
20159,Kansas,Rice County,1.714438789,1.939132777,0.43142965,-8.893651219,-2.262321573,-0.8628593,-7.17921243,-0.323188796,-0.43142965
20161,Kansas,Riley County,8.049358217,6.531942452,4.963019285,-13.82085986,-3.036169413,-1.935439276,-5.771501639,3.495773039,3.02758001
20163,Kansas,Rooks County,0.418016512,0.210681555,0.21360675,-3.344132093,-7.373854419,-10.03951725,-2.926115582,-7.163172864,-9.825910499
20165,Kansas,Rush County,1.730702665,1.764290755,1.761804087,-29.07580478,3.881439661,10.57082452,-27.34510211,5.645730416,12.33262861
20167,Kansas,Russell County,0.148953601,0.149835181,-0.302228938,0.446860803,-1.048846269,-5.74234983,0.595814404,-0.899011088,-6.044578768
20169,Kansas,Saline County,2.718435681,4.092743828,1.480912167,-5.193149542,-1.614568666,0.168711513,-2.474713861,2.478175162,1.64962368
20171,Kansas,Scott County,-0.4004004,1.822046766,-1.851280469,-16.81681682,-17.4106691,-19.33559601,-17.21721722,-15.58862233,-21.18687648
20173,Kansas,Sedgwick County,3.913270994,5.074080828,2.330309213,1.393534002,1.385549304,2.231504103,5.306804996,6.459630132,4.561813316
20175,Kansas,Seward County,5.316896438,7.188120685,0.331674959,-24.79649932,-17.73385037,-13.07746979,-19.47960288,-10.54572969,-12.74579484
20177,Kansas,Shawnee County,1.536643026,2.780742655,1.19945408,0.883710458,0.303353744,1.350787072,2.420353484,3.084096399,2.550241152
20179,Kansas,Sheridan County,2.883625129,0.823214653,0.823045268,-0.823892894,0.411607327,-5.349794239,2.059732235,1.23482198,-4.526748971
20181,Kansas,Sherman County,-0.514977255,-0.172681748,-1.038511467,-8.754613338,3.626316698,-0.692340978,-9.269590593,3.453634951,-1.730852445
20183,Kansas,Smith County,0.281056774,3.357112883,3.074343209,6.745362563,10.07133865,-4.751257686,7.026419337,13.42845153,-1.676914477
20185,Kansas,Stafford County,1.007556675,0.762195122,0.252397779,-5.541561713,-9.908536585,20.44422009,-4.534005038,-9.146341463,20.69661787
20187,Kansas,Stanton County,31.91489362,40.64224787,14.0175219,-31.408308,-23.58253889,-24.03003755,0.506585613,17.05970898,-10.01251564
20189,Kansas,Stevens County,1.174858038,6.326611309,0.199381916,-19.77677697,-14.43258205,-15.95055328,-18.60191893,-8.105970739,-15.75117137
20191,Kansas,Sumner County,0.133928571,0.580668215,0.134276251,2.991071429,0,-0.984692507,3.125,0.580668215,-0.850416256
20193,Kansas,Thomas County,4.974807067,3.85579333,1.421464108,-12.75591556,-15.16612043,-9.691800737,-7.781108489,-11.3103271,-8.270336629
20195,Kansas,Trego County,1.454545455,1.825150575,1.826150475,-0.363636364,4.38036138,9.130752374,1.090909091,6.205511955,10.95690285
20197,Kansas,Wabaunsee County,1.135879597,0.564971751,0.567496631,6.389322732,0.282485876,-8.228701142,7.525202329,0.847457627,-7.661204512
20199,Kansas,Wallace County,0,0,0,4.009355162,-20.79141516,-34.23485108,4.009355162,-20.79141516,-34.23485108
20201,Kansas,Washington County,4.334477154,4.853932584,3.064719668,3.79266751,-5.752808989,-8.473048495,8.127144663,-0.898876404,-5.408328826
20203,Kansas,Wichita County,11.06035105,1.45137881,0.982800983,-5.289733109,-37.73584906,-13.26781327,5.770617937,-36.28447025,-12.28501229
20205,Kansas,Wilson County,0,0,0,-11.67659374,-0.359539789,10,-11.67659374,-0.359539789,10
20207,Kansas,Woodson County,0,0,0,8.317338452,-0.32,7.058068656,8.317338452,-0.32,7.058068656
20209,Kansas,Wyandotte County,13.30037735,17.03642188,5.774421603,-10.85867524,-5.848855143,-5.733301612,2.441702112,11.18756673,0.041119991
21000,Kentucky,Kentucky,5.17175749,6.176922069,3.418377506,1.57730115,1.535581513,1.581780259,6.749058641,7.712503581,5.000157765
21001,Kentucky,Adair County,2.398144045,3.998338353,2.948936831,10.84378177,-4.154117769,9.105489161,13.24192581,-0.155779416,12.05442599
21003,Kentucky,Allen County,0.510796378,0.910829766,0.537742825,23.45019735,10.15575189,17.79032511,23.96099373,11.06658166,18.32806794
21005,Kentucky,Anderson County,0.980913067,3.185869258,1.912998426,12.62925573,8.831713514,7.731701971,13.6101688,12.01758277,9.644700397
21007,Kentucky,Ballard County,1.312852829,1.446131598,1.447178003,1.575423395,5.653059883,3.157479279,2.888276224,7.099191481,4.604657282
21009,Kentucky,Barren County,2.4910755,3.978823816,2.635827485,3.269536593,6.233490644,4.305184892,5.760612093,10.21231446,6.941012377
21011,Kentucky,Bath County,0,0.385297064,-0.152987073,13.79738005,-1.232950605,16.52260384,13.79738005,-0.847653541,16.36961677
21013,Kentucky,Bell County,-0.085493834,-0.129687669,-0.218178645,-5.386111527,-1.599481249,1.876336344,-5.47160536,-1.729168918,1.6581577
21015,Kentucky,Boone County,6.872803285,5.623459867,2.409922232,3.119469263,4.710788478,5.359999446,9.992272548,10.33424835,7.769921678
21017,Kentucky,Bourbon County,2.823459481,2.317554241,0.098570725,4.061818902,5.621301775,-2.464268112,6.885278383,7.938856016,-2.365697388
21019,Kentucky,Boyd County,0.354380772,0.793087615,0.08359544,0.625377832,5.760320574,1.149437298,0.979758604,6.55340819,1.233032738
21021,Kentucky,Boyle County,2.293763226,2.501643708,1.620874319,6.202852666,7.184207572,11.37790208,8.496615892,9.685851281,12.9987764
21023,Kentucky,Bracken County,1.187577935,0.829482166,0.707005244,0.950062348,8.057826757,8.248394509,2.137640283,8.887308923,8.955399753
21025,Kentucky,Breathitt County,0.60908295,0.700879994,0.553162907,-25.58148388,-6.307919944,-7.428187601,-24.97240093,-5.60703995,-6.875024695
21027,Kentucky,Breckinridge County,0.190240654,0,-0.093530058,10.36811567,7.078142695,11.27037202,10.55835632,7.078142695,11.17684196
21029,Kentucky,Bullitt County,1.763918978,2.073072891,1.14969893,12.0396349,7.776951412,7.478849604,13.80355388,9.850024303,8.628548534
21031,Kentucky,Butler County,3.38573156,4.496727828,2.72,0.241837969,2.64985747,2.96,3.627569528,7.146585297,5.68
21033,Kentucky,Caldwell County,-0.238019676,-0.397172134,-0.793745287,-2.062837195,2.224163953,4.365599079,-2.300856871,1.826991818,3.571853792
21035,Kentucky,Calloway County,3.601158634,3.823054569,2.272640221,8.715847708,7.981917985,13.25281207,12.31700634,11.80497255,15.52545229
21037,Kentucky,Campbell County,1.463776865,2.884236742,1.562046492,2.980976243,-1.734799221,11.5464788,4.444753108,1.149437521,13.10852529
21039,Kentucky,Carlisle County,2.957642337,1.262095078,0.630848491,5.281504172,7.782919647,0.630848491,8.239146509,9.045014724,1.261696982
21041,Kentucky,Carroll County,3.102048264,2.353473637,-0.089879561,2.0072077,7.241457343,0.449397807,5.109255965,9.59493098,0.359518246
21043,Kentucky,Carter County,-0.038017754,0.495285265,0.4202965,6.348964967,1.981141061,4.241173774,6.310947212,2.476426326,4.661470274
21045,Kentucky,Casey County,0.377026518,2.251336731,1.054002108,3.833102928,6.754010194,9.424018848,4.210129446,9.005346925,10.47802096
21047,Kentucky,Christian County,2.299475302,2.606776217,1.144463833,-25.79593202,-7.610104762,-25.82814675,-23.49645672,-5.003328545,-24.68368291
21049,Kentucky,Clark County,1.1296244,1.359401863,0.105859313,10.27420288,10.44873589,8.124702271,11.40382728,11.80813775,8.230561584
21051,Kentucky,Clay County,0.151737393,0.153002678,-0.102511533,-7.182236609,-0.306005355,0.358790364,-7.030499216,-0.153002678,0.256278831
21053,Kentucky,Clinton County,2.181976871,3.376170769,2.62137513,4.800349116,-1.415813548,-0.655343782,6.982325987,1.960357221,1.966031347
21055,Kentucky,Crittenden County,0.556668893,0.779249694,0.44989315,2.783344467,-0.111321385,-16.64604656,3.34001336,0.667928309,-16.19615341
21057,Kentucky,Cumberland County,0.335429769,0,-0.16626486,10.06289308,15.47807273,-1.163854019,10.39832285,15.47807273,-1.330118879
21059,Kentucky,Daviess County,4.26754206,5.854024281,2.954492215,-0.193101451,-1.653353327,1.721063426,4.074440609,4.200670954,4.675555641
21061,Kentucky,Edmonson County,0,1.830991522,1.023178938,17.69125131,16.4789237,8.34284365,17.69125131,18.30991522,9.366022589
21063,Kentucky,Elliott County,0,0,0,-0.686436024,3.439026068,2.339181287,-0.686436024,3.439026068,2.339181287
21065,Kentucky,Estill County,0.788304429,1.220037319,1.003332497,1.648272897,8.683795034,8.886659261,2.436577326,9.903832353,9.889991758
21067,Kentucky,Fayette County,12.15982728,14.86275625,9.390672054,-8.210985411,-6.247645987,-4.238591277,3.94884187,8.615110264,5.152080777
21069,Kentucky,Fleming County,-0.065250726,-0.064393574,-0.1272467,11.54937849,13.39386329,6.998568475,11.48412776,13.32946972,6.871321775
21071,Kentucky,Floyd County,0.226889207,-0.028722839,-0.115889962,-5.842397084,-3.102066608,0.608422303,-5.615507877,-3.130789447,0.492532341
21073,Kentucky,Franklin County,3.530841807,2.206277339,0.590217619,1.157653051,10.97383163,6.644708033,4.688494858,13.18010897,7.234925652
21075,Kentucky,Fulton County,-0.313873195,-0.317082838,-0.801410482,3.29566855,-8.561236623,1.442538868,2.981795355,-8.878319461,0.641128386
21077,Kentucky,Gallatin County,0.3417635,1.938094967,1.022494888,1.936659831,-3.762184347,8.1799591,2.278423331,-1.82408938,9.202453988
21079,Kentucky,Garrard County,2.314096233,1.899123052,1.493569354,16.81952872,7.037926605,16.98243673,19.13362495,8.937049657,18.47600609
21081,Kentucky,Grant County,0.273977964,0,-0.192629977,3.209456154,1.324039098,14.52430027,3.483434118,1.324039098,14.3316703
21083,Kentucky,Graves County,3.254211332,4.878181719,1.570794064,-0.437541019,2.67073636,6.960242661,2.816670313,7.548918079,8.531036724
21085,Kentucky,Grayson County,0.299026296,0.333000333,-0.219840616,7.625170538,9.398009398,6.741778877,7.924196834,9.731009731,6.521938261
21087,Kentucky,Green County,-0.087661626,0,-0.2587099,10.60705676,11.13043478,11.46947223,10.51939514,11.13043478,11.21076233
21089,Kentucky,Greenup County,0.848860405,0.680262468,0.255453217,2.207037053,3.628066496,4.910378497,3.055897458,4.308328964,5.165831713
21091,Kentucky,Hancock County,0,0,0,-10.12686401,10.25183865,3.652866947,-10.12686401,10.25183865,3.652866947
21093,Kentucky,Hardin County,3.016698946,2.338131095,1.326693967,1.508349473,-1.057937644,4.068528166,4.525048419,1.280193452,5.395222133
21095,Kentucky,Harlan County,-0.117857353,-0.039720369,-0.160736172,-4.400007857,-2.303781379,-4.741717064,-4.51786521,-2.343501748,-4.902453236
21097,Kentucky,Harrison County,-0.103979828,-0.051461507,-0.153476237,17.26065143,5.660765747,10.33406661,17.15667161,5.60930424,10.18059037
21099,Kentucky,Hart County,-0.050859526,0,-0.149898818,6.204862171,7.96993619,9.94328828,6.154002645,7.96993619,9.793389462
21101,Kentucky,Henderson County,2.990688085,2.61933794,0.474024582,3.217255364,0.654834485,-3.363317269,6.207943449,3.274172425,-2.889292688
21103,Kentucky,Henry County,1.009240862,1.864338315,0.245030476,14.00321696,12.49106671,15.80446568,15.01245782,14.35540503,16.04949616
21105,Kentucky,Hickman County,0.678886626,0.907543959,0.456516777,14.48291469,3.403289847,8.217301986,15.16180131,4.310833806,8.673818763
21107,Kentucky,Hopkins County,2.828633792,2.979929949,1.774859121,1.804089269,3.180074498,3.505346763,4.632723061,6.160004448,5.280205884
21109,Kentucky,Jackson County,0,0,-0.150268605,11.17446711,15.05579724,6.16101281,11.17446711,15.05579724,6.010744205
21111,Kentucky,Jefferson County,14.24399753,16.55082776,9.430044772,-7.959805731,-5.9438564,-9.913249628,6.284191798,10.60697136,-0.483204856
21113,Kentucky,Jessamine County,6.908557315,9.901610578,7.191771767,10.68183268,4.977663184,5.499590175,17.59039,14.87927376,12.69136194
21115,Kentucky,Johnson County,0.3156281,0.813246888,0.588448307,1.037063757,4.337316737,0.905305088,1.352691857,5.150563625,1.493753395
21117,Kentucky,Kenton County,5.714936181,6.387398304,2.855348067,0.823090911,3.721654838,1.444806122,6.538027092,10.10905314,4.300154189
21119,Kentucky,Knott County,1.018181818,0.884988385,0.821385902,-3.345454545,-5.531177403,-2.016129032,-2.327272727,-4.646189019,-1.19474313
21121,Kentucky,Knox County,0.706868405,0.505493024,0.371722087,3.399700422,2.123070702,-0.642065423,4.106568827,2.628563726,-0.270343336
21123,Kentucky,Larue County,0.328105519,2.362902432,0.593276203,12.73049413,-10.43615241,3.427818062,13.05859965,-8.073249975,4.021094265
21125,Kentucky,Laurel County,0.52281783,0.331811215,0.047247815,7.842267445,-0.031601068,9.402315143,8.365085275,0.300210147,9.449562958
21127,Kentucky,Lawrence County,-0.062437562,-0.062883194,-0.443178221,1.560939061,-3.269926112,4.051915163,1.498501499,-3.332809307,3.608736942
21129,Kentucky,Lee County,0,0,-0.274160384,12.08874236,6.989173633,8.910212474,12.08874236,6.989173633,8.636052091
21131,Kentucky,Leslie County,0,0,0,-9.03795943,-5.504587156,-5.367464905,-9.03795943,-5.504587156,-5.367464905
21133,Kentucky,Letcher County,0,0.787091696,0.747030554,-7.855497636,-4.820936639,-5.677432207,-7.855497636,-4.033844943,-4.930401653
21135,Kentucky,Lewis County,-0.077202193,-0.154434192,-0.387401697,6.639388559,-3.16590093,2.091969163,6.562186366,-3.320335122,1.704567466
21137,Kentucky,Lincoln County,-0.121993372,-0.080250381,-0.238066897,16.79442084,9.108418265,11.0701107,16.67242747,9.028167884,10.8320438
21139,Kentucky,Livingston County,0,-0.112574581,-0.338791643,-0.671253566,-4.052684904,5.985319029,-0.671253566,-4.165259484,5.646527386
21141,Kentucky,Logan County,0.997541772,0.070520619,-0.140060927,14.4643557,7.052061847,8.82383837,15.46189747,7.122582465,8.683777443
21143,Kentucky,Lyon County,0.109427149,0.109565027,0.10989011,16.96120808,-4.053905993,12.30769231,17.07063523,-3.944340966,12.41758242
21145,Kentucky,McCracken County,1.126601887,3.030728632,1.064419559,4.669468348,2.646343537,-1.049635954,5.796070235,5.677072168,0.014783605
21147,Kentucky,McCreary County,0,0,-0.117484654,19.82242412,-8.700508509,13.80444679,19.82242412,-8.700508509,13.68696214
21149,Kentucky,McLean County,0.330487469,0.882612533,0.110223202,-1.211787386,7.943512798,2.75558005,-0.881299917,8.826125331,2.865803252
21151,Kentucky,Madison County,2.095674818,2.860751404,1.17240283,21.11236759,16.07904601,17.98346713,23.20804241,18.93979741,19.15586996
21153,Kentucky,Magoffin County,-0.354845864,-0.446528243,-0.807863202,-4.258150366,-0.714445189,-1.256676092,-4.61299623,-1.160973432,-2.064539294
21155,Kentucky,Marion County,1.617264296,7.076359439,2.891830579,5.458267,0.351308625,2.991548874,7.075531297,7.427668064,5.883379453
21157,Kentucky,Marshall County,-0.09453285,-0.031565657,-0.252708722,3.214116906,4.703282828,6.412483811,3.119584056,4.671717172,6.159775089
21159,Kentucky,Martin County,0,0,0,-9.531157809,-16.19245894,8.699719364,-9.531157809,-16.19245894,8.699719364
21161,Kentucky,Mason County,1.244591952,0.710290331,0.59084195,1.126059385,5.031223179,4.135893648,2.370651337,5.74151351,4.726735598
21163,Kentucky,Meade County,0.099606554,0.362521834,-0.098045624,4.747912413,9.425567676,5.719328061,4.847518967,9.78808951,5.621282437
21165,Kentucky,Menifee County,0,0,0,13.28425096,13.0065826,20.84802884,13.28425096,13.0065826,20.84802884
21167,Kentucky,Mercer County,1.214566118,1.542713891,0.169376694,11.49500076,15.29857942,12.95731707,12.70956688,16.84129331,13.12669377
21169,Kentucky,Metcalfe County,4.973934669,3.135540881,0.852272727,9.08699603,3.420590052,7.575757576,14.0609307,6.556130933,8.428030303
21171,Kentucky,Monroe County,0.975134081,1.339166146,-0.268492415,-1.772971056,-6.160164271,7.517787623,-0.797836975,-4.820998125,7.249295207
21173,Kentucky,Montgomery County,0,0.313878669,0.242907955,7.383317219,9.590737092,0.208206819,7.383317219,9.90461576,0.451114774
21175,Kentucky,Morgan County,4.765575724,5.733263416,4.258586987,11.14303735,-12.86488376,11.10025133,15.90861308,-7.131620346,15.35883831
21177,Kentucky,Muhlenberg County,0.261241551,1.014314928,0.26141228,-1.077621396,2.781186094,4.607391432,-0.816379845,3.795501023,4.868803712
21179,Kentucky,Nelson County,3.461332718,4.786671916,3.174765733,6.859732114,8.930976605,4.690460341,10.32106483,13.71764852,7.865226074
21181,Kentucky,Nicholas County,0,0,-0.127380422,-10.86745585,4.014504015,22.80109547,-10.86745585,4.014504015,22.67371505
21183,Kentucky,Ohio County,4.522496249,2.056102218,0.919847807,6.086350092,6.71380316,3.010411005,10.60884634,8.769905377,3.930258812
21185,Kentucky,Oldham County,1.872806422,3.079149757,1.539700253,8.620628034,-0.66691262,2.556749961,10.49343446,2.412237137,4.096450214
21187,Kentucky,Owen County,0.4422235,0.614466292,0,4.156900898,13.60603933,13.09286396,4.599124398,14.22050562,13.09286396
21189,Kentucky,Owsley County,0,0,-0.254388196,21.19071645,-3.28407225,11.44746884,21.19071645,-3.28407225,11.19308064
21191,Kentucky,Pendleton County,0.40738729,0.135208221,-0.067565285,8.283541554,3.312601406,1.486436269,8.690928843,3.447809627,1.418870984
21193,Kentucky,Perry County,-0.146964269,-0.074247318,-0.074962519,-4.041517406,-5.123064929,-4.76011994,-4.188481675,-5.197312247,-4.835082459
21195,Kentucky,Pike County,0.907481383,1.04148897,0.63590694,0.355875052,-4.740570485,-4.469517347,1.263356436,-3.699081514,-3.833610407
21197,Kentucky,Powell County,-0.076799017,-0.077393391,-0.077902855,-1.382382306,-4.101849702,1.402251393,-1.459181322,-4.179243093,1.324348537
21199,Kentucky,Pulaski County,1.348239714,2.732814799,0.952785035,9.422529237,11.65200156,8.828148843,10.77076895,14.38481636,9.780933878
21201,Kentucky,Robertson County,2.625246117,0,0,35.8783636,22.25551038,-2.565747274,38.50360971,22.25551038,-2.565747274
21203,Kentucky,Rockcastle County,0,0,-0.061804697,4.265314953,10.56795007,2.595797281,4.265314953,10.56795007,2.533992583
21205,Kentucky,Rowan County,1.14563941,-0.040822158,-0.244887964,0.981976637,3.184128345,-1.101995837,2.127616047,3.143306187,-1.346883801
21207,Kentucky,Russell County,4.765556529,6.396704071,2.906585569,7.449605609,7.751937985,3.606319132,12.21516214,14.14864206,6.512904702
21209,Kentucky,Scott County,2.629564291,2.140208139,0.887196942,13.39746364,10.81540296,4.048844224,16.02702793,12.9556111,4.936041166
21211,Kentucky,Shelby County,3.325593892,8.324848775,3.814204964,10.07817173,4.212333553,7.962644384,13.40376563,12.53718233,11.77684935
21213,Kentucky,Simpson County,1.294401713,2.902043727,0.242683104,14.78605033,5.656525909,18.34684269,16.08045205,8.558569637,18.5895258
21215,Kentucky,Spencer County,0.884716522,0.728031645,0.335691164,14.30291711,9.270269614,13.81129361,15.18763363,9.99830126,14.14698477
21217,Kentucky,Taylor County,1.546615364,2.060503887,1.269272408,6.148739131,7.867378477,-2.501213275,7.695354496,9.927882364,-1.231940867
21219,Kentucky,Todd County,4.559817607,5.283494993,2.4845685,5.439782409,9.857266777,10.63705889,9.999600016,15.14076177,13.12162739
21221,Kentucky,Trigg County,0.209175847,0.277142659,-0.068906115,5.508297309,15.24284626,4.272179156,5.717473156,15.51998891,4.203273041
21223,Kentucky,Trimble County,0,0.231615518,0,13.75932836,-0.231615518,5.074971165,13.75932836,0,5.074971165
21225,Kentucky,Union County,0,-0.076283469,-0.385119002,1.220582065,6.865512244,-18.10059308,1.220582065,6.789228774,-18.48571209
21227,Kentucky,Warren County,9.792275453,11.73121711,6.927056407,6.288487908,7.356163202,8.096208366,16.08076336,19.08738032,15.02326477
21229,Kentucky,Washington County,0.821929068,1.871744792,1.701920739,17.91805367,3.255208333,4.133236081,18.73998274,5.126953125,5.83515682
21231,Kentucky,Wayne County,1.628581607,0.765462339,0,0.763397628,1.530924679,7.35444331,2.391979236,2.296387018,7.35444331
21233,Kentucky,Webster County,4.239616864,6.714029198,2.713073137,-1.570228468,2.888593957,0.620131003,2.669388396,9.602623156,3.333204139
